tstamp,JD Vance,Alexandria Ocasio-Cortez,Jon Ossoff,Gavin Newsom,Marco Rubio,Pete Buttigieg
2025-07-28 07:05:04.748045,0.1774488225818242,0.05545275705682006,0.008755698482655798,0.07393700940909341,,0.04753093462013148
2025-07-29 07:05:05.711443,0.1774488225818242,0.05545275705682006,0.008755698482655798,0.07393700940909341,,0.04753093462013148
2025-07-30 07:05:05.447849,0.1774488225818242,0.05545275705682006,0.008755698482655798,0.07393700940909341,,0.04753093462013148
2025-07-31 07:05:06.173924,0.1774488225818242,0.05545275705682006,0.008755698482655798,0.07393700940909341,,0.04753093462013148
2025-07-31 09:44:25.578214,0.1774488225818242,0.05545275705682006,0.008755698482655798,0.07393700940909341,,0.04753093462013148
2025-07-31 09:50:50.286301,0.1774488225818242,0.05545275705682006,0.008755698482655798,0.07393700940909341,,0.04753093462013148
2025-08-01 07:05:08.996597,0.1759539982180946,0.05498562444315456,0.00868194070155072,0.07331416592420609,,0.047130535236989624
2025-08-02 07:05:05.728954,0.17620178761246474,0.055063058628895226,0.008694167151930825,0.07341741150519364,,0.04719690739619591
2025-08-03 07:05:11.020963,0.17643872151547196,0.055137100473584985,0.008705857969513418,0.07351613396477998,,0.04410968037886799
2025-08-03 09:26:25.969262,0.17643872151547196,0.055137100473584985,0.008705857969513418,0.07351613396477998,,0.04410968037886799
2025-08-04 06:05:02.868232,0.17643872151547196,0.055137100473584985,0.008705857969513418,0.07351613396477998,,0.04410968037886799
2025-08-04 07:05:05.214062,0.1768350700123225,0.055260959378850776,0.008725414638765912,0.07368127917180103,,0.04420876750308062
2025-08-05 07:05:04.671024,0.17643872151547196,0.055137100473584985,0.008705857969513418,0.07351613396477998,,0.04410968037886799
2025-08-06 07:05:05.070391,0.17643872151547196,0.055137100473584985,0.008705857969513418,0.07351613396477998,,0.04410968037886799
2025-08-07 07:05:09.460693,0.1826117621593305,0.054783528647799146,0.008650030839126181,0.0730447048637322,,0.04382682291823932
2025-08-08 07:05:04.817074,0.18222160806790907,0.05466648242037272,0.008631549855848325,0.07288864322716362,,0.04373318593629818
2025-08-09 07:05:08.136998,0.18789954808677942,0.054804034858644,0.009815648034383999,0.07307204647819199,,0.0438432278869152
2025-08-10 07:05:06.103538,0.18734753728226874,0.054643031707328385,0.009786811649073742,0.07285737560977118,,0.04371442536586271
2025-08-11 07:05:04.877551,0.18734753728226874,0.054643031707328385,0.009786811649073742,0.07285737560977118,,0.04371442536586271
2025-08-12 07:05:05.929908,0.18866926298992992,0.05502853503872956,0.00985585702186201,0.07337138005163941,,0.044022828030983646
2025-08-13 07:05:05.663747,0.1877301253733904,0.05973231261880604,0.009806797594132334,0.0730061598674296,,0.04380369592045776
2025-08-14 07:05:04.665543,0.1877301253733904,0.05973231261880604,0.009806797594132334,0.0730061598674296,,0.04380369592045776
2025-08-15 07:05:08.662835,0.18662044232702374,0.05937923164950756,0.009748829076784824,0.07257461646050924,,0.043544769876305546
2025-08-16 07:05:13.762525,0.18668866974106382,0.05940094037215668,0.009752393195428708,0.07687180518749687,,0.03843590259374843
2025-08-17 07:05:04.870117,0.1850972949100377,0.058894593835012006,0.009669261674404956,0.07621653319825082,,0.03810826659912541
2025-08-18 07:05:05.243690,0.1842197579539209,0.05861537753079302,0.009623420191622734,0.0805961441048404,,0.03792759722580724
2025-08-19 06:44:04.725335,0.1842197579539209,0.05861537753079302,0.009623420191622734,0.0805961441048404,,0.03792759722580724
2025-08-19 07:05:04.374968,0.1842197579539209,0.05861537753079302,0.009623420191622734,0.0805961441048404,,0.03792759722580724
2025-08-20 07:05:05.256653,0.18259070235294078,0.05809704165775389,0.009538320272168548,0.09129535117647039,,0.03759220342560545
2025-08-21 07:05:05.024719,0.18310545711976464,0.058260827265379664,0.009565210446554869,0.09155272855988232,,0.04272460666127842
2025-08-22 07:05:05.869471,0.1843678035763033,0.058662482956096516,0.0096311539181651,0.09218390178815165,,0.04301915416780411
2025-08-23 07:05:04.701817,0.1843678035763033,0.058662482956096516,0.0096311539181651,0.09218390178815165,,0.04301915416780411
2025-08-24 07:05:05.188008,0.18477170206904497,0.058790996112877955,0.009652253093159067,0.09238585103452249,,0.04311339714944383
