tstamp,Oscar Piastri,Lando Norris,Max Verstappen,George Russell,Charles Leclerc
2025-03-27 19:47:29.171102,0.2678137369128503,0.45367354340428195,0.12772655145074402,0.04612347691276867,0.028628364980339174
2025-03-28 07:05:09.121364,0.2660036945049661,0.4456606400083201,0.1309556649870602,0.050071283671523026,0.02935213180744453
2025-03-28 08:24:24.739410,0.2660036945049661,0.4456606400083201,0.1309556649870602,0.050071283671523026,0.02935213180744453
2025-03-28 09:47:36.036243,0.2660036945049661,0.4456606400083201,0.1309556649870602,0.050071283671523026,0.02935213180744453
2025-03-28 10:10:52.910689,0.2660036945049661,0.4456606400083201,0.1309556649870602,0.050071283671523026,0.02935213180744453
2025-03-28 10:29:02.997442,0.2660036945049661,0.4456606400083201,0.1309556649870602,0.050071283671523026,0.02935213180744453
2025-03-28 12:00:56.898674,0.2660036945049661,0.4456606400083201,0.1309556649870602,0.050071283671523026,0.02935213180744453
2025-03-28 13:13:19.229131,0.2660036945049661,0.4456606400083201,0.1309556649870602,0.050071283671523026,0.02935213180744453
2025-03-28 13:55:29.632797,0.2660036945049661,0.4456606400083201,0.1309556649870602,0.050071283671523026,0.02935213180744453
2025-03-29 07:05:06.815243,0.2606740008066098,0.44607315646050866,0.1390261337635252,0.04906804721065596,0.028764027675212113
2025-03-29 11:09:06.498936,0.258791825483896,0.450072739971993,0.13802230692474451,0.04871375538520395,0.028556339363740246
2025-03-30 07:05:07.425673,0.2630145685266447,0.44297190488698046,0.14027443654754382,0.049508624663839,0.027149890944685902
2025-03-30 20:09:48.171139,0.2630145685266447,0.44297190488698046,0.14027443654754382,0.049508624663839,0.027149890944685902
2025-03-31 07:05:09.952882,0.25975697994359437,0.43748543990500105,0.14331419583094862,0.04889543151879423,0.026813623736112967
2025-04-01 07:05:08.050561,0.25975697994359437,0.43748543990500105,0.14331419583094862,0.04889543151879423,0.026813623736112967
2025-04-01 13:16:20.396927,0.25975697994359437,0.43748543990500105,0.14331419583094862,0.04889543151879423,0.026813623736112967
2025-04-01 15:55:24.935753,0.25975697994359437,0.43748543990500105,0.14331419583094862,0.04889543151879423,0.026813623736112967
2025-04-01 17:07:54.252838,0.25975697994359437,0.43748543990500105,0.14331419583094862,0.04889543151879423,0.026813623736112967
2025-04-02 07:05:07.119191,0.2621989476943158,0.44159822769568974,0.1446614883830708,0.03995412536294336,0.02706569782651002
2025-04-03 06:47:42.840644,0.26458757740762634,0.445621183002318,0.1411133746174007,0.04031810703354306,0.027312266054980782
2025-04-03 07:05:09.842718,0.26458757740762634,0.445621183002318,0.1411133746174007,0.04031810703354306,0.027312266054980782
2025-04-03 10:49:01.927764,0.26458757740762634,0.445621183002318,0.1411133746174007,0.04031810703354306,0.027312266054980782
2025-04-03 15:14:32.256171,0.26458757740762634,0.445621183002318,0.1411133746174007,0.04031810703354306,0.027312266054980782
2025-04-03 16:50:13.349708,0.26458757740762634,0.445621183002318,0.1411133746174007,0.04031810703354306,0.027312266054980782
2025-04-04 07:05:09.652641,0.2586435254807015,0.4492229653085868,0.14225393901438582,0.040643982575538806,0.027533020454397258
2025-04-07 06:11:52.793464,0.2273632532228171,0.43587773933907936,0.21570359921139065,0.03657582769236624,0.02051814724205911
2025-04-07 06:13:58.788561,0.2273632532228171,0.43587773933907936,0.21570359921139065,0.03657582769236624,0.02051814724205911
2025-04-07 07:05:08.035249,0.23134086438982487,0.4367148970624246,0.20877102396154934,0.037215704271406615,0.020877102396154933
2025-04-08 07:05:10.581781,0.23201881541536193,0.4448029103817819,0.19964409698531146,0.037324765958123444,0.020938283342361936
2025-04-08 08:16:39.276545,0.23201881541536193,0.4448029103817819,0.19964409698531146,0.037324765958123444,0.020938283342361936
2025-04-08 11:09:10.901961,0.23201881541536193,0.4448029103817819,0.19964409698531146,0.037324765958123444,0.020938283342361936
2025-04-08 20:22:02.280860,0.22859597760116254,0.4382409933286535,0.21145127928107538,0.036774135527143544,0.02062939310059272
2025-04-09 05:58:08.161251,0.23092114770089628,0.44269857331259904,0.20343053487936102,0.03714818463014419,0.02083922552422723
2025-04-09 07:05:07.598059,0.23092114770089628,0.44269857331259904,0.20343053487936102,0.03714818463014419,0.02083922552422723
2025-04-09 17:42:12.485025,0.23092114770089628,0.44269857331259904,0.20343053487936102,0.03714818463014419,0.02083922552422723
2025-04-10 06:23:26.897300,0.23092114770089628,0.44269857331259904,0.20343053487936102,0.03714818463014419,0.02083922552422723
2025-04-10 07:05:08.933651,0.23092114770089628,0.44269857331259904,0.20343053487936102,0.03714818463014419,0.02083922552422723
2025-04-10 10:22:25.904956,0.23092114770089628,0.44269857331259904,0.20343053487936102,0.03714818463014419,0.02083922552422723
2025-04-10 14:47:08.121975,0.23092114770089628,0.44269857331259904,0.20343053487936102,0.03714818463014419,0.02083922552422723
2025-04-11 07:05:08.349490,0.22621897924346815,0.44540524410631027,0.20467431455361404,0.037375309614138215,0.020966637100614124
2025-04-11 18:01:29.412562,0.22985967757074868,0.4260813535457781,0.21836669369221126,0.03797681629429761,0.021304067677288905
2025-04-12 07:05:09.114527,0.24367835008106373,0.454427193394416,0.21017257694491745,0.024726185522931463,0.01648412368195431
2025-04-13 06:16:10.646343,0.36266788369438474,0.37072716999870436,0.16041079471097786,0.0397207682141469,0.01635561044111931
2025-04-13 07:05:07.431082,0.36848089991671235,0.36064088076954826,0.16298193650162274,0.04035743189563992,0.01661776607467526
2025-04-14 05:47:26.011395,0.42403687395344847,0.42403687395344847,0.06621498877888465,0.04099023114883335,0.012123871184866204
2025-04-14 07:05:07.456065,0.4097742053621412,0.3911481051184075,0.08605258312604966,0.04529083322423666,0.0209884349087926
2025-04-14 19:11:37.125770,0.440692965903473,0.3562268141053073,0.08549443538527376,0.050290844344278676,0.020852301313481404
2025-04-15 06:47:20.874404,0.4295473992191922,0.36332550850623346,0.08719812204149603,0.051293012965585895,0.021267834644267323
2025-04-15 07:05:08.815642,0.4295473992191922,0.36332550850623346,0.08719812204149603,0.051293012965585895,0.021267834644267323
2025-04-15 09:18:27.978023,0.40713659699143767,0.35502311257653374,0.09861753127125936,0.06339698438866673,0.026104640630627476
2025-04-15 13:03:18.159761,0.41692375539926646,0.33854208938420444,0.0940394692733901,0.07052960195504258,0.032552123979250426
2025-04-15 17:01:01.983950,0.42672930094633593,0.33284885473814196,0.09245801520503943,0.06934351140377958,0.03200469757097519
2025-04-15 17:03:26.112373,0.42672930094633593,0.33284885473814196,0.09245801520503943,0.06934351140377958,0.03200469757097519
