tstamp,Any Other,Coalition Majority,Coalition Minority,Labor Majority,Labor Minority
2025-03-31 18:38:12.356290,0.008544586090115455,0.15690967183666563,0.27838812745214864,0.17260063902033218,0.38355697560073815
2025-03-31 18:39:28.325745,0.008544586090115455,0.15690967183666563,0.27838812745214864,0.17260063902033218,0.38355697560073815
2025-03-31 19:27:04.636682,0.008657793721082503,0.14573952763822215,0.2820765051062364,0.17488743316586658,0.38863874036859236
2025-03-31 20:10:37.980291,0.008657793721082503,0.14573952763822215,0.2820765051062364,0.17488743316586658,0.38863874036859236
2025-03-31 21:05:05.953462,0.008771995591509908,0.14766192579041676,0.27260663222846176,0.17719431094850013,0.3937651354411114
2025-03-31 21:58:41.561278,0.008771995591509908,0.14766192579041676,0.27260663222846176,0.17719431094850013,0.3937651354411114
2025-03-31 23:05:04.810825,0.008602624903496196,0.14481085254218595,0.26734311238557407,0.1930811367229146,0.3861622734458292
2025-04-01 06:05:04.813512,0.008527781550969563,0.14355098944132097,0.2650172112762849,0.19140131925509463,0.3915026984763299
2025-04-01 06:38:26.696438,0.008527781550969563,0.14355098944132097,0.2650172112762849,0.19140131925509463,0.3915026984763299
2025-04-01 07:03:26.745515,0.008527781550969563,0.14355098944132097,0.2650172112762849,0.19140131925509463,0.3915026984763299
2025-04-01 07:17:07.098211,0.008527781550969563,0.14355098944132097,0.2650172112762849,0.19140131925509463,0.3915026984763299
2025-04-01 09:05:05.802002,0.008527781550969563,0.14355098944132097,0.2650172112762849,0.19140131925509463,0.3915026984763299
2025-04-01 12:25:01.104155,0.008602624903496196,0.14481085254218595,0.26734311238557407,0.1930811367229146,0.3861622734458292
2025-04-01 13:15:17.242556,0.008602624903496196,0.14481085254218595,0.26734311238557407,0.1930811367229146,0.3861622734458292
2025-04-01 13:16:50.411861,0.008602624903496196,0.14481085254218595,0.26734311238557407,0.1930811367229146,0.3861622734458292
2025-04-01 15:05:04.370169,0.008360487051963643,0.16888183844966562,0.25981821299948554,0.18764648716629512,0.37529297433259023
2025-04-01 15:32:17.256011,0.008360487051963643,0.16888183844966562,0.25981821299948554,0.18764648716629512,0.37529297433259023
2025-04-01 16:01:45.963619,0.008360487051963643,0.16888183844966562,0.25981821299948554,0.18764648716629512,0.37529297433259023
2025-04-01 17:03:59.865751,0.008360487051963643,0.16888183844966562,0.25981821299948554,0.18764648716629512,0.37529297433259023
2025-04-01 17:08:36.211005,0.008360487051963643,0.16888183844966562,0.25981821299948554,0.18764648716629512,0.37529297433259023
2025-04-01 17:11:20.306520,0.008360487051963643,0.16888183844966562,0.25981821299948554,0.18764648716629512,0.37529297433259023
2025-04-01 18:05:05.598703,0.008360487051963643,0.16888183844966562,0.25981821299948554,0.18764648716629512,0.37529297433259023
2025-04-01 18:45:21.807241,0.008360487051963643,0.16888183844966562,0.25981821299948554,0.18764648716629512,0.37529297433259023
2025-04-01 18:53:18.446409,0.008360487051963643,0.16888183844966562,0.25981821299948554,0.18764648716629512,0.37529297433259023
2025-04-01 18:56:20.807981,0.008360487051963643,0.16888183844966562,0.25981821299948554,0.18764648716629512,0.37529297433259023
2025-04-01 19:58:27.866447,0.008360487051963643,0.16888183844966562,0.25981821299948554,0.18764648716629512,0.37529297433259023
2025-04-01 21:05:05.285878,0.008142221444563303,0.16447287318017872,0.2530351895079673,0.18274763686686524,0.3916020790004255
2025-04-01 23:05:04.767124,0.008142221444563303,0.16447287318017872,0.2530351895079673,0.18274763686686524,0.3916020790004255
2025-04-02 06:05:05.494152,0.008422059907405018,0.1546596455723467,0.26173170789166367,0.17012561012958138,0.4050609764990033
2025-04-02 09:05:04.396687,0.008422059907405018,0.1546596455723467,0.26173170789166367,0.17012561012958138,0.4050609764990033
2025-04-02 12:05:04.361476,0.008655801741114183,0.15895199560955137,0.26899568487770237,0.17484719517050654,0.38854932260112557
2025-04-02 15:05:10.846551,0.008655801741114183,0.15895199560955137,0.26899568487770237,0.17484719517050654,0.38854932260112557
2025-04-02 18:05:05.213066,0.008729537740586485,0.16030605669077,0.2712871728613031,0.17633666235984702,0.3833405703474935
2025-04-02 19:12:26.244850,0.008729537740586485,0.16030605669077,0.2712871728613031,0.17633666235984702,0.3833405703474935
2025-04-02 21:05:07.175285,0.008729537740586485,0.16030605669077,0.2712871728613031,0.17633666235984702,0.3833405703474935
2025-04-02 23:05:04.623361,0.008729537740586485,0.16030605669077,0.2712871728613031,0.17633666235984702,0.3833405703474935
2025-04-03 06:05:04.815744,0.008729537740586485,0.16030605669077,0.2712871728613031,0.17633666235984702,0.3833405703474935
2025-04-03 09:05:06.676091,0.008729537740586485,0.16030605669077,0.2712871728613031,0.17633666235984702,0.3833405703474935
2025-04-03 10:48:38.737884,0.008729537740586485,0.16030605669077,0.2712871728613031,0.17633666235984702,0.3833405703474935
2025-04-03 12:05:05.014494,0.008655801741114183,0.15895199560955137,0.26899568487770237,0.17484719517050654,0.38854932260112557
2025-04-03 13:07:02.088834,0.008655801741114183,0.15895199560955137,0.26899568487770237,0.17484719517050654,0.38854932260112557
2025-04-03 15:05:05.925873,0.00861483840651595,0.15819975982874745,0.26366626638124574,0.1740197358116222,0.39549939957186864
2025-04-03 15:15:54.067627,0.00861483840651595,0.15819975982874745,0.26366626638124574,0.1740197358116222,0.39549939957186864
2025-04-03 15:46:49.359432,0.008451425644527916,0.15519890729042174,0.25866484548403623,0.18968755335495988,0.3879972682260543
2025-04-03 16:49:32.951287,0.008451425644527916,0.15519890729042174,0.25866484548403623,0.18968755335495988,0.3879972682260543
2025-04-03 17:00:48.520472,0.008451425644527916,0.15519890729042174,0.25866484548403623,0.18968755335495988,0.3879972682260543
2025-04-03 18:05:04.997813,0.008451425644527916,0.15519890729042174,0.25866484548403623,0.18968755335495988,0.3879972682260543
2025-04-03 21:05:06.647772,0.008530228149752895,0.14359217385417372,0.24615801232144066,0.19145623180556495,0.41026335386906776
2025-04-03 23:05:07.400385,0.008404839149813529,0.14148145902186107,0.25723901640338376,0.1886419453624814,0.4042327400624602
2025-04-04 06:05:05.105424,0.008628667375895615,0.1452492341609095,0.2563221779310168,0.19366564554787935,0.39613427498429865
2025-04-04 09:05:04.929510,0.008628667375895615,0.1452492341609095,0.2563221779310168,0.19366564554787935,0.39613427498429865
2025-04-04 12:05:06.303683,0.008468913709597709,0.14256004744489473,0.25157655431452014,0.19008006325985966,0.4073144212711278
2025-04-04 15:05:05.069989,0.008530228149752895,0.14359217385417372,0.24615801232144066,0.19145623180556495,0.41026335386906776
2025-04-04 17:51:02.764789,0.008530228149752895,0.14359217385417372,0.24615801232144066,0.19145623180556495,0.41026335386906776
2025-04-04 18:05:04.834002,0.008530228149752895,0.14359217385417372,0.24615801232144066,0.19145623180556495,0.41026335386906776
2025-04-04 18:33:53.601141,0.008530228149752895,0.14359217385417372,0.24615801232144066,0.19145623180556495,0.41026335386906776
2025-04-04 19:17:44.020972,0.008450224668671747,0.13130349100551486,0.24384934043881326,0.18966059811907698,0.42673634576792324
2025-04-04 20:32:16.715132,0.008450224668671747,0.13130349100551486,0.24384934043881326,0.18966059811907698,0.42673634576792324
2025-04-04 21:05:05.425346,0.008450224668671747,0.13130349100551486,0.24384934043881326,0.18966059811907698,0.42673634576792324
2025-04-04 23:05:05.277616,0.008358763433726948,0.14070585113440362,0.2412100305161205,0.18760780151253817,0.4221175534032109
2025-04-05 06:05:06.451433,0.00844454430864617,0.13121522694973278,0.23691638199257306,0.1969743591624164,0.4264494875866315
2025-04-05 07:34:57.600357,0.00844454430864617,0.13121522694973278,0.23691638199257306,0.1969743591624164,0.4264494875866315
2025-04-05 07:39:29.453520,0.00844454430864617,0.13121522694973278,0.23691638199257306,0.1969743591624164,0.4264494875866315
2025-04-05 07:57:29.241408,0.00844454430864617,0.13121522694973278,0.23691638199257306,0.1969743591624164,0.4264494875866315
2025-04-05 08:02:57.210386,0.00844454430864617,0.13121522694973278,0.23691638199257306,0.1969743591624164,0.4264494875866315
2025-04-05 09:05:05.819840,0.00844454430864617,0.13121522694973278,0.23691638199257306,0.1969743591624164,0.4264494875866315
2025-04-05 11:18:51.421591,0.0085419095913442,0.1150310491634352,0.23964801909049002,0.20541258779184857,0.431366434362882
2025-04-05 12:05:04.747702,0.0085419095913442,0.1150310491634352,0.23964801909049002,0.20541258779184857,0.431366434362882
2025-04-05 12:37:44.356885,0.0085419095913442,0.1150310491634352,0.23964801909049002,0.20541258779184857,0.431366434362882
2025-04-05 13:22:57.692527,0.0085419095913442,0.1150310491634352,0.23964801909049002,0.20541258779184857,0.431366434362882
2025-04-05 15:05:05.741951,0.0085419095913442,0.1150310491634352,0.23964801909049002,0.20541258779184857,0.431366434362882
2025-04-05 15:26:12.947333,0.0085419095913442,0.1150310491634352,0.23964801909049002,0.20541258779184857,0.431366434362882
2025-04-05 17:34:27.131566,0.0085419095913442,0.1150310491634352,0.23964801909049002,0.20541258779184857,0.431366434362882
2025-04-05 18:05:06.818750,0.0085419095913442,0.1150310491634352,0.23964801909049002,0.20541258779184857,0.431366434362882
2025-04-05 19:05:06.353789,0.0085419095913442,0.1150310491634352,0.23964801909049002,0.20541258779184857,0.431366434362882
2025-04-05 21:05:05.903479,0.008660508083140879,0.11662817551963049,0.19438029253271746,0.19438029253271746,0.48595073133179373
2025-04-05 23:05:05.427446,0.008584267786357552,0.10200129957907209,0.19266912142713616,0.19266912142713616,0.5040761897802981
2025-04-06 06:05:03.568012,0.008584267786357552,0.10200129957907209,0.19266912142713616,0.19266912142713616,0.5040761897802981
2025-04-06 08:02:18.896520,0.008584267786357552,0.10200129957907209,0.19266912142713616,0.19266912142713616,0.5040761897802981
2025-04-06 09:05:05.507933,0.008584267786357552,0.10200129957907209,0.19266912142713616,0.19266912142713616,0.5040761897802981
2025-04-06 12:05:05.087468,0.008609557572243666,0.11594204197288137,0.20703936066585957,0.19323673662146892,0.47517230316754655
2025-04-06 15:05:05.296641,0.008339108726616973,0.11229999751844189,0.19451500724903328,0.22459999503688377,0.46024589146902406
2025-04-06 16:28:38.455285,0.008339108726616973,0.11229999751844189,0.19451500724903328,0.22459999503688377,0.46024589146902406
2025-04-06 18:05:06.461766,0.008339108726616973,0.11229999751844189,0.19451500724903328,0.22459999503688377,0.46024589146902406
2025-04-06 21:05:04.966562,0.008894431646149198,0.11229219953263363,0.16333410841110346,0.22458439906526725,0.4908948613448464
